order_id,customer_id,product_id,quantity,order_amount,order_status,order_date
493,3223,4992,3,39576.37,CANCELLED,2025-07-27
494,8258,8103,3,88006.03,CANCELLED,2025-06-09
495,8535,718,1,16845.54,DELIVERED,2025-04-30
496,5335,6831,3,32597.55,SHIPPED,2025-09-21
497,3633,9248,2,27679.42,SHIPPED,2025-07-05
498,8209,9972,2,42771.59,CANCELLED,2025-03-07
499,3080,8128,3,61220.79,CANCELLED,2024-06-11
500,1825,6330,4,49825.98,CANCELLED,2024-05-11
501,2514,6711,3,74618.27,PLACED,2025-05-17
502,3491,8869,2,22055.97,CANCELLED,2025-04-07
503,4889,2705,3,23970.93,PLACED,2024-06-14
504,9097,4598,3,60915.19,CANCELLED,2024-05-29
505,6936,4317,2,43838.13,PLACED,2025-04-03
506,8122,7672,3,12764.56,DELIVERED,2025-10-25
507,7026,1272,1,49941.07,DELIVERED,2025-03-02
508,3464,8609,1,46847.57,CANCELLED,2024-11-10
509,4942,898,1,18942.97,CANCELLED,2024-12-10
510,8653,775,2,85451.62,SHIPPED,2025-05-06
511,5492,4031,4,94312.58,SHIPPED,2025-08-21
512,7176,3519,3,88877.43,DELIVERED,2024-05-21
513,6674,6445,1,78589.63,CANCELLED,2024-04-22
514,3728,3997,3,15931.9,SHIPPED,2025-06-03
515,9902,6813,2,76003.65,SHIPPED,2025-06-26
516,8175,2715,3,20475.02,SHIPPED,2024-02-08
517,5969,7685,2,60315.78,CANCELLED,2024-10-11
518,8362,6506,4,60102.5,CANCELLED,2024-08-06
519,6477,3013,1,76863.75,CANCELLED,2024-01-04
520,2689,4805,3,65461.0,CANCELLED,2024-03-05
521,8079,1689,4,43513.2,PLACED,2024-08-25
522,3344,66,4,36765.06,SHIPPED,2024-05-15
523,5589,2816,1,10494.64,SHIPPED,2024-12-13
524,6674,1743,1,92502.44,DELIVERED,2025-06-27
525,3535,5137,2,74817.64,DELIVERED,2024-09-28
526,7159,1635,1,66141.96,DELIVERED,2025-05-25
527,8612,6930,1,82974.55,CANCELLED,2024-06-25
528,9593,6439,4,12624.92,SHIPPED,2025-04-11
529,4003,630,1,10834.98,SHIPPED,2025-09-14
530,5319,5001,4,8946.71,SHIPPED,2024-10-11
531,2354,3056,1,19387.81,CANCELLED,2024-10-16
532,9624,3158,3,98185.31,PLACED,2024-10-04
533,3859,4809,3,8780.64,CANCELLED,2024-06-13
534,8433,7885,2,50929.22,CANCELLED,2024-04-18
535,4066,2804,4,35609.18,SHIPPED,2025-09-13
536,2699,4695,2,6502.29,CANCELLED,2025-03-18
537,9335,1012,4,26356.97,DELIVERED,2025-03-29
538,1701,219,1,75469.35,PLACED,2025-10-15
539,5827,5586,3,79782.51,DELIVERED,2025-12-09
540,812,5457,2,35986.17,SHIPPED,2024-11-08
541,9776,4038,3,33695.67,CANCELLED,2024-08-31
542,8176,9140,1,16473.97,DELIVERED,2024-07-01
543,6549,2540,2,52288.61,DELIVERED,2025-08-17
544,1003,8673,1,60656.03,PLACED,2024-07-18
545,9947,9441,1,77329.93,CANCELLED,2024-02-05
546,3245,6008,3,50312.38,PLACED,2024-11-26
547,4838,7327,2,90317.08,PLACED,2025-07-25
548,3621,9132,4,36364.18,CANCELLED,2024-12-05
549,4338,5095,4,86926.14,DELIVERED,2025-04-09
550,7473,3364,4,90140.12,PLACED,2025-11-15
551,684,5508,4,15623.03,PLACED,2024-11-26
552,2911,2018,4,66937.81,SHIPPED,2024-12-10
553,6692,6532,3,42576.26,PLACED,2024-01-25
554,7292,7256,1,80794.2,PLACED,2024-04-02
555,51,7131,3,5973.68,PLACED,2025-10-30
556,6806,8558,4,4847.43,CANCELLED,2025-02-14
557,258,45,1,21451.46,DELIVERED,2025-07-11
558,7001,3639,1,63850.51,DELIVERED,2024-03-20
559,3208,5565,1,41564.78,DELIVERED,2025-02-02
560,7552,5006,3,32113.77,CANCELLED,2024-12-20
561,5183,651,3,19198.02,PLACED,2024-08-28
562,3033,7645,3,95711.6,PLACED,2025-10-10
563,8514,4511,3,11445.77,SHIPPED,2025-07-25
564,1257,3241,3,10925.65,DELIVERED,2025-05-13
565,5270,7718,2,56563.89,PLACED,2024-05-25
566,5737,4994,4,58047.13,DELIVERED,2024-09-20
567,4958,3214,4,20341.6,PLACED,2024-01-24
568,6454,2754,2,29069.32,PLACED,2025-10-17
569,306,1385,2,26218.72,PLACED,2025-12-05
570,8361,5579,4,65219.03,DELIVERED,2025-09-07
571,6732,6906,3,42659.82,CANCELLED,2025-08-17
572,1277,6554,3,90593.31,PLACED,2025-05-08
573,7732,584,3,43911.0,DELIVERED,2025-08-01
574,7696,3474,3,77348.58,SHIPPED,2025-04-27
575,4536,5872,1,71378.92,PLACED,2025-11-24
576,9409,7740,1,56222.18,DELIVERED,2025-11-21
577,7550,6688,2,69153.6,PLACED,2025-08-06
578,387,8604,2,16690.74,CANCELLED,2023-12-30
579,2148,3869,1,41403.36,SHIPPED,2024-03-28
580,6638,353,1,24274.07,DELIVERED,2024-11-27
581,7750,847,3,52584.05,SHIPPED,2024-02-26
582,2525,1879,2,50056.3,CANCELLED,2025-07-22
583,6668,2820,4,41073.96,SHIPPED,2024-09-08
584,8078,9251,3,11946.77,DELIVERED,2024-10-21
585,5689,3265,1,2428.42,SHIPPED,2024-02-26
586,675,6258,4,28956.9,SHIPPED,2025-05-15
587,3028,3610,2,76782.29,CANCELLED,2025-12-01
588,2329,798,2,98694.91,DELIVERED,2024-06-02
589,3685,4488,3,73198.54,SHIPPED,2025-09-18
590,4702,8701,4,33231.41,DELIVERED,2024-01-24
591,3111,1048,4,35863.4,CANCELLED,2024-09-12
592,8361,1562,4,13512.16,PLACED,2024-11-05
593,6287,7844,1,56028.76,DELIVERED,2024-02-28
594,4017,7228,1,31168.95,DELIVERED,2024-02-14
595,2121,4965,2,48884.92,PLACED,2025-04-07
596,4409,9654,4,97748.08,PLACED,2025-09-26
597,2135,4455,3,87774.03,CANCELLED,2025-01-14
598,1409,5238,2,68866.11,CANCELLED,2023-12-24
599,8654,7664,2,92497.2,DELIVERED,2025-01-04
600,6378,8609,3,88422.46,PLACED,2025-11-29
601,4368,9939,2,86245.77,CANCELLED,2024-09-20
602,3979,4491,2,61437.09,SHIPPED,2025-08-18
603,6378,9904,4,88529.08,DELIVERED,2025-03-30
604,8115,8429,1,52649.26,DELIVERED,2024-07-26
605,9218,909,2,46496.62,PLACED,2025-06-13
606,5871,1309,1,97772.47,SHIPPED,2024-09-08
607,3346,7215,3,3822.37,CANCELLED,2024-01-14
608,2719,9096,3,54542.5,SHIPPED,2025-03-03
609,7036,4231,4,97238.41,SHIPPED,2024-09-19
610,7200,5722,3,19534.13,CANCELLED,2025-06-08
611,8013,7929,1,4236.48,DELIVERED,2025-05-23
612,401,7040,3,66593.24,CANCELLED,2024-06-29
613,9671,1058,2,77006.41,SHIPPED,2024-08-23
614,27,3534,3,52961.61,DELIVERED,2024-05-26
615,6630,7628,3,63687.25,CANCELLED,2024-04-19
616,2019,4879,3,87862.07,DELIVERED,2025-02-09
617,1559,1723,1,4925.37,DELIVERED,2024-04-23
618,1779,684,4,36765.99,CANCELLED,2024-08-11
619,2583,8506,4,97631.91,CANCELLED,2024-10-02
620,1672,3267,2,8147.77,DELIVERED,2024-05-22
621,5480,7820,1,7189.52,DELIVERED,2024-10-27
622,716,892,4,23954.97,PLACED,2025-06-14
623,9546,8895,2,28307.25,SHIPPED,2025-02-22
624,8576,9078,4,83688.99,DELIVERED,2025-04-27
625,4441,1784,2,18128.37,DELIVERED,2025-11-29
626,2584,9922,4,15800.2,DELIVERED,2024-06-18
627,2431,5670,1,38818.72,PLACED,2024-07-12
628,8732,9308,2,82450.11,CANCELLED,2025-10-04
629,6617,2420,4,61625.74,PLACED,2025-11-06
630,6988,5157,1,50880.44,CANCELLED,2024-02-21
631,4754,8282,2,52321.59,DELIVERED,2024-08-30
632,1655,7554,3,59759.47,PLACED,2025-11-24
633,6835,5092,3,82300.11,DELIVERED,2025-05-08
634,830,6628,4,85610.62,DELIVERED,2024-01-09
635,6776,6691,3,47383.11,PLACED,2024-12-20
636,177,9907,1,22070.67,CANCELLED,2024-06-14
637,2779,3753,1,42166.93,PLACED,2024-04-04
638,4756,8277,3,60669.39,SHIPPED,2025-06-16
639,1876,3959,1,15835.88,DELIVERED,2025-07-19
640,507,8600,3,85487.66,DELIVERED,2025-04-24
641,3051,7093,2,65554.6,CANCELLED,2024-11-29
642,1310,7203,1,48248.35,DELIVERED,2025-04-19
643,756,146,1,50405.61,CANCELLED,2024-03-22
644,4924,1859,3,35805.3,SHIPPED,2024-03-12
645,630,3519,3,36917.75,SHIPPED,2024-08-16
646,9097,5556,4,38345.48,SHIPPED,2024-02-29
647,108,9235,1,28719.74,CANCELLED,2025-11-12
648,4196,8457,2,59635.82,PLACED,2025-12-14
649,5179,5567,2,35917.28,DELIVERED,2025-05-18
650,5889,5333,1,81356.57,CANCELLED,2024-04-20
651,8071,9353,2,98128.21,SHIPPED,2025-03-08
652,9684,2022,1,6485.2,CANCELLED,2025-04-29
653,5311,2049,2,94687.38,DELIVERED,2024-01-14
654,894,9280,4,7932.06,PLACED,2024-01-02
655,6088,2934,2,87442.2,DELIVERED,2025-11-25
656,484,9222,2,25380.25,SHIPPED,2024-09-14
657,4955,5954,1,98971.35,CANCELLED,2025-03-08
658,6887,6714,2,27841.04,SHIPPED,2024-02-11
659,1060,6374,3,34625.02,DELIVERED,2025-10-22
660,1601,2234,1,33986.76,DELIVERED,2024-10-13
661,352,6470,1,47081.24,SHIPPED,2024-04-16
662,2210,8748,4,36117.87,CANCELLED,2025-06-05
663,564,4889,3,23235.01,SHIPPED,2025-01-13
664,1191,3211,1,31393.36,DELIVERED,2024-09-24
665,8448,2419,2,39969.07,SHIPPED,2025-05-30
666,7384,270,4,43727.48,CANCELLED,2024-12-30
667,4556,1043,1,48692.64,PLACED,2024-10-01
668,9002,3089,3,70984.36,CANCELLED,2024-02-03
669,3082,1748,1,11487.09,PLACED,2025-04-24
670,1168,4611,3,22524.54,CANCELLED,2025-10-16
671,7662,5805,4,50234.02,CANCELLED,2025-03-06
672,7208,4398,4,94826.65,DELIVERED,2025-05-13
673,9191,7413,2,40719.38,DELIVERED,2024-11-18
674,6333,7914,4,92678.87,SHIPPED,2025-09-05
675,3416,1395,1,4393.46,CANCELLED,2025-02-18
676,7346,3084,3,91341.77,PLACED,2024-01-13
677,1805,9082,4,84569.62,PLACED,2024-11-27
678,6592,3066,4,29794.14,CANCELLED,2025-07-30
679,2221,5442,3,5504.33,PLACED,2025-09-06
680,8979,4936,4,77491.93,SHIPPED,2024-02-19
681,6692,4504,1,26312.57,SHIPPED,2025-07-04
682,3950,8011,2,92205.2,CANCELLED,2025-03-13
683,6242,7907,3,25469.34,DELIVERED,2025-01-23
684,479,4297,2,78187.16,DELIVERED,2024-01-20
685,6414,7792,2,52455.34,SHIPPED,2025-07-28
686,338,9053,1,6532.27,CANCELLED,2025-05-21
687,1472,6728,3,26000.77,CANCELLED,2025-01-04
688,6490,8894,1,13736.59,PLACED,2025-08-30
689,9366,1606,1,20181.56,SHIPPED,2025-04-11
690,5380,2125,2,58153.44,DELIVERED,2025-01-06
691,1447,3307,2,31589.17,DELIVERED,2025-11-19
692,1660,6140,3,48472.26,CANCELLED,2024-08-24
693,7804,1516,4,78051.13,CANCELLED,2025-12-17
694,5488,6224,2,8632.11,DELIVERED,2025-11-03
695,2606,2539,1,96096.44,PLACED,2024-01-20
696,1361,2374,4,69601.75,PLACED,2025-08-29
697,5644,9760,2,48700.98,CANCELLED,2024-02-15
698,3344,7282,3,18684.53,SHIPPED,2024-12-13
699,7166,3337,2,47216.98,CANCELLED,2025-06-16
700,4714,7806,4,74982.35,PLACED,2025-12-01
701,642,4063,4,69302.71,DELIVERED,2024-06-28
702,9107,5244,4,77058.2,DELIVERED,2024-05-22
703,5951,7047,3,15106.27,DELIVERED,2025-01-07
704,6104,4151,1,53295.38,CANCELLED,2025-03-01
705,9010,1947,1,35617.44,CANCELLED,2025-04-18
706,3326,8700,2,10789.26,DELIVERED,2025-03-05
707,8161,4815,4,62912.83,SHIPPED,2024-05-01
708,6091,7288,1,52955.06,PLACED,2024-09-08
709,1745,9424,2,81616.45,DELIVERED,2024-01-19
710,5624,4715,3,91861.48,SHIPPED,2024-10-26
711,3562,7180,2,24936.71,PLACED,2024-09-24
712,9223,7225,2,98871.57,DELIVERED,2024-02-11
713,3102,3898,3,54224.62,SHIPPED,2024-08-15
714,1939,8445,3,29406.47,PLACED,2025-04-08
715,1467,736,4,56242.6,CANCELLED,2025-04-16
716,705,3725,2,53110.35,PLACED,2024-05-12
717,9661,553,4,46081.2,SHIPPED,2024-09-03
718,553,3423,4,97993.12,SHIPPED,2024-12-08
719,861,291,2,40319.21,SHIPPED,2024-12-12
720,7008,5944,3,34651.67,PLACED,2025-11-27
721,1761,4709,1,53637.81,SHIPPED,2025-06-25
722,3562,3845,4,18027.44,DELIVERED,2024-08-03
723,9817,1509,3,96580.22,CANCELLED,2024-04-29
724,3448,5585,1,96410.02,PLACED,2025-03-20
725,834,5336,4,25380.09,SHIPPED,2025-12-22
726,2176,9574,2,79821.84,SHIPPED,2024-05-23
727,8534,9554,3,63231.5,PLACED,2025-12-13
728,8188,4617,1,32280.66,SHIPPED,2024-10-15
729,1694,2591,3,81835.94,CANCELLED,2025-11-13
730,9275,2058,1,20672.39,SHIPPED,2025-04-29
731,6938,2381,1,93111.1,DELIVERED,2025-03-28
732,931,1445,1,44549.88,PLACED,2025-04-13
733,9699,1522,3,29024.7,CANCELLED,2024-04-30
734,2188,2569,2,55658.51,CANCELLED,2025-12-11
735,4941,4763,2,35225.14,PLACED,2025-04-01
736,5782,88,2,76587.36,DELIVERED,2025-02-18
737,7421,8743,3,33133.58,CANCELLED,2025-09-01
738,5230,8816,2,81344.72,PLACED,2025-08-15
739,2612,8354,1,46080.74,PLACED,2024-01-14
740,9038,6767,2,25021.83,DELIVERED,2025-08-01
741,4055,4201,4,12468.09,SHIPPED,2025-05-25
742,1561,7523,2,84898.22,DELIVERED,2024-10-18
743,6721,8854,4,67400.95,SHIPPED,2024-07-03
744,3184,9678,1,17284.93,DELIVERED,2024-06-04
745,2535,5600,4,6672.33,PLACED,2025-06-14
746,27,5162,1,4158.2,PLACED,2024-10-07
747,72,5602,1,47920.9,SHIPPED,2025-10-13
748,6239,4491,1,52399.53,PLACED,2024-11-07
749,2925,2838,1,16723.01,CANCELLED,2024-08-01
750,8392,1756,4,84542.22,CANCELLED,2024-05-29
751,6140,2989,1,62746.16,CANCELLED,2024-05-22
752,2215,8001,3,40813.99,CANCELLED,2025-03-16
753,2902,1086,2,98144.75,CANCELLED,2025-02-20
754,1239,4835,2,90071.45,SHIPPED,2024-06-19
755,7085,8013,2,54268.45,SHIPPED,2025-02-20
756,8605,7222,3,48380.24,DELIVERED,2024-03-21
757,1124,5182,1,34319.76,DELIVERED,2024-12-28
758,1130,8837,3,60511.8,SHIPPED,2025-03-04
759,7040,2774,2,54481.72,SHIPPED,2025-08-08
760,8567,1613,3,50601.87,CANCELLED,2024-12-25
761,9046,8916,4,53463.41,PLACED,2025-03-06
762,8735,8743,2,21469.66,SHIPPED,2024-12-01
763,8357,2806,1,76415.57,DELIVERED,2025-09-15
764,8243,489,2,98264.48,DELIVERED,2025-09-13
765,6062,2711,2,84665.04,PLACED,2024-07-05
766,881,435,1,29359.66,PLACED,2024-10-30
767,9985,2799,4,28045.96,PLACED,2024-03-09
768,1494,2680,4,35341.18,SHIPPED,2025-04-27
769,1848,3247,3,12243.21,PLACED,2025-08-20
770,9912,1951,1,54183.85,CANCELLED,2024-05-06
771,3779,6512,2,61706.41,CANCELLED,2024-10-16
772,1973,4605,4,93727.87,CANCELLED,2025-11-28
773,5775,2622,2,75508.8,PLACED,2024-04-16
774,9325,7485,1,50306.05,CANCELLED,2024-05-04
775,2147,706,3,87154.51,PLACED,2025-09-12
776,3769,5979,4,68034.21,SHIPPED,2024-07-23
777,210,4835,1,91266.52,DELIVERED,2024-07-23
778,3963,2391,4,13659.02,DELIVERED,2024-11-26
779,2445,8333,1,90805.08,PLACED,2025-09-07
780,4178,2608,1,81507.24,SHIPPED,2024-05-23
781,9169,8772,2,474.55,CANCELLED,2025-07-25
782,9992,1462,2,69030.93,SHIPPED,2025-09-10
783,2424,7221,3,21121.06,SHIPPED,2025-10-03
784,9871,2148,1,25144.12,PLACED,2025-06-12
785,1807,4052,2,96676.42,PLACED,2024-07-29
786,3763,9199,1,40678.5,DELIVERED,2025-11-06
787,6174,2133,1,76093.55,PLACED,2025-04-06
788,2658,8780,3,91285.38,CANCELLED,2024-10-09
789,3206,6834,2,90438.72,DELIVERED,2024-03-02
790,3852,7583,2,53356.75,PLACED,2025-05-29
791,5508,5935,4,61172.99,DELIVERED,2025-09-08
792,6243,9522,1,99797.04,CANCELLED,2025-11-09
793,6713,2024,1,92828.35,CANCELLED,2024-08-05
794,3186,7724,4,64668.87,SHIPPED,2024-12-25
795,196,9983,1,24242.8,PLACED,2024-10-25
796,8731,4785,3,22454.0,SHIPPED,2024-07-28
797,5431,8580,1,12687.9,DELIVERED,2025-05-18
798,8187,2597,2,36623.42,DELIVERED,2024-11-26
799,1904,9897,4,62915.07,SHIPPED,2025-07-06
800,4543,5492,3,4215.99,PLACED,2025-12-05
801,1284,248,3,37608.4,SHIPPED,2024-02-25
802,4364,1566,2,17758.97,CANCELLED,2025-03-22
803,449,7535,4,69283.16,SHIPPED,2024-04-27
804,6235,5629,1,55002.99,DELIVERED,2025-03-12
805,672,1631,4,29457.96,PLACED,2025-08-03
806,7374,3902,2,38446.99,CANCELLED,2024-12-05
807,67,5678,3,99275.18,DELIVERED,2024-02-09
808,5933,8426,3,75060.53,CANCELLED,2025-05-23
809,6257,3348,2,38614.39,CANCELLED,2025-08-23
810,8686,3180,1,32367.72,DELIVERED,2025-08-16
811,1364,7268,3,46478.74,CANCELLED,2024-02-06
812,4832,7800,4,62986.4,PLACED,2024-06-01
813,2482,6978,1,2099.42,SHIPPED,2025-06-20
814,9808,7051,4,15655.03,DELIVERED,2024-09-20
815,4151,9664,3,56524.97,DELIVERED,2025-08-02
816,1221,4662,3,51834.54,SHIPPED,2025-01-06
817,2872,8706,2,51677.05,CANCELLED,2024-03-06
818,4613,3758,1,83624.92,SHIPPED,2024-08-08
819,4954,4315,4,26058.98,SHIPPED,2024-09-22
820,5633,5497,1,31791.77,CANCELLED,2025-03-28
821,103,9300,4,94603.6,DELIVERED,2024-02-28
822,3713,3418,2,71652.7,DELIVERED,2024-02-12
823,4152,6518,4,9664.29,DELIVERED,2024-07-03
824,4553,5674,4,29544.17,CANCELLED,2025-03-03
825,1884,6045,2,71170.48,PLACED,2025-04-06
826,5221,573,3,14279.68,DELIVERED,2025-01-22
827,3081,2461,2,8035.42,SHIPPED,2024-03-25
828,1716,5246,2,24053.96,SHIPPED,2023-12-31
829,2514,8993,2,76318.13,CANCELLED,2024-07-23
830,3053,2032,1,15266.31,PLACED,2024-03-08
831,5244,5323,4,45518.54,CANCELLED,2025-07-18
832,5671,1751,4,78938.04,SHIPPED,2025-12-20
833,3013,3429,3,55243.12,PLACED,2025-10-28
834,6261,5256,3,4499.8,PLACED,2023-12-27
835,7548,7323,2,40019.49,SHIPPED,2024-03-02
836,7952,9788,2,48254.21,PLACED,2024-04-11
837,2408,64,1,71713.93,CANCELLED,2024-10-10
838,102,3136,1,39727.97,PLACED,2024-07-30
839,7531,2729,4,26889.32,PLACED,2025-01-30
840,2874,3269,3,1677.38,PLACED,2024-08-26
841,4316,1922,4,11486.21,DELIVERED,2025-07-15
842,4849,7624,1,57931.4,PLACED,2024-12-10
843,680,7507,4,34091.16,CANCELLED,2024-09-15
844,3749,5863,3,2194.9,SHIPPED,2025-05-26
845,1819,2342,4,62168.56,DELIVERED,2025-03-09
846,4546,9661,4,57350.88,DELIVERED,2024-04-15
847,4486,1236,3,23035.78,CANCELLED,2023-12-31
848,7656,1146,1,28017.06,CANCELLED,2025-08-30
849,2922,5680,1,27883.27,DELIVERED,2025-04-22
850,1605,5048,4,14133.34,CANCELLED,2024-05-24
851,7620,6118,2,63166.58,PLACED,2024-08-11
852,1837,5905,1,23834.43,SHIPPED,2025-07-24
853,7274,9317,3,30682.66,PLACED,2025-05-07
854,8057,8227,1,99406.78,DELIVERED,2025-04-15
855,7920,9973,1,67188.56,SHIPPED,2024-08-08
856,9752,8997,2,47064.15,DELIVERED,2025-11-06
857,2587,6124,3,21090.96,SHIPPED,2025-05-27
858,8772,1998,4,45894.18,DELIVERED,2024-05-06
859,7210,6300,1,45248.71,CANCELLED,2025-02-15
860,5308,6768,2,53616.89,DELIVERED,2025-03-10
861,8814,3145,4,64334.85,PLACED,2024-06-12
862,8847,2805,1,42406.08,DELIVERED,2024-02-25
863,7829,6204,2,62642.19,DELIVERED,2024-12-12
864,3506,8711,2,83282.74,SHIPPED,2025-05-04
865,9499,7106,2,27542.14,CANCELLED,2025-01-06
866,811,4677,3,1571.63,PLACED,2024-03-25
867,4547,5028,3,17773.56,DELIVERED,2025-09-09
868,402,2028,4,16601.19,SHIPPED,2024-01-02
869,9082,179,2,8154.53,DELIVERED,2025-10-21
870,3985,5666,2,68751.33,PLACED,2024-05-08
871,2984,8543,3,49871.08,PLACED,2024-10-04
872,7989,7276,1,81171.68,DELIVERED,2024-11-17
873,6562,6353,4,22827.8,PLACED,2025-08-02
874,5738,2359,3,74349.32,DELIVERED,2025-05-02
875,4217,407,1,32601.95,SHIPPED,2024-04-27
876,228,2185,2,86446.0,PLACED,2024-08-23
877,9705,7752,2,15433.05,CANCELLED,2024-01-29
878,1181,9232,2,5118.02,CANCELLED,2025-08-29
879,1833,7138,3,16258.35,CANCELLED,2024-05-02
880,3117,5851,4,31190.85,CANCELLED,2024-12-13
881,4629,6185,3,56257.0,CANCELLED,2025-12-07
882,2243,9287,2,87200.29,CANCELLED,2024-11-11
883,1451,7367,4,8863.1,SHIPPED,2025-07-19
884,1665,6374,1,58527.26,PLACED,2024-10-27
885,9587,4073,3,70019.73,DELIVERED,2025-05-20
886,4473,2460,3,3013.39,DELIVERED,2025-07-22
887,8602,3470,4,70659.04,CANCELLED,2025-04-02
888,2879,4750,2,36661.52,DELIVERED,2024-10-09
889,3,1118,3,45757.44,SHIPPED,2025-09-14
890,1518,4847,4,25441.32,CANCELLED,2025-07-05
891,2380,9205,1,69086.29,PLACED,2025-09-06
892,9897,5037,2,16757.32,PLACED,2024-07-24
893,3577,5114,2,26720.66,CANCELLED,2025-03-24
894,2135,4839,4,72596.48,SHIPPED,2024-08-19
895,786,8144,1,1270.14,SHIPPED,2024-09-26
896,2158,8871,1,1324.69,DELIVERED,2024-08-19
897,8563,2938,3,32968.77,SHIPPED,2025-11-03
898,722,924,4,16505.47,SHIPPED,2025-06-15
899,2980,2425,4,51595.79,SHIPPED,2024-10-24
900,2377,454,4,14687.34,CANCELLED,2025-08-23
901,1149,523,2,62962.52,DELIVERED,2025-04-20
902,6631,3723,4,75224.99,DELIVERED,2024-07-14
903,6724,4814,4,49949.32,SHIPPED,2024-11-06
904,7048,9677,1,65262.92,PLACED,2025-01-19
905,9317,9850,2,20911.51,DELIVERED,2025-03-12
906,4333,8944,2,60705.35,PLACED,2025-06-20
907,1957,3861,4,78001.89,CANCELLED,2024-09-13
908,6227,6622,3,33851.33,PLACED,2025-11-05
909,9147,9852,1,80723.69,SHIPPED,2024-08-01
910,3574,1016,4,28213.51,PLACED,2024-02-09
911,6354,9168,4,75327.61,CANCELLED,2025-10-22
912,4427,11,4,12201.13,PLACED,2025-11-08
913,9306,8814,1,81975.9,CANCELLED,2025-03-29
914,6862,3104,3,98938.59,SHIPPED,2024-10-09
915,4629,8488,2,23367.47,CANCELLED,2024-11-30
916,8777,6518,1,96049.34,DELIVERED,2024-02-18
917,5006,6030,1,58399.54,CANCELLED,2025-04-26
918,2845,5624,3,39541.97,CANCELLED,2024-09-04
919,5191,7885,1,40549.6,CANCELLED,2025-11-17
920,3088,4762,1,90993.12,PLACED,2024-05-18
921,161,6461,1,28419.89,DELIVERED,2024-02-11
922,4447,5555,1,33354.48,CANCELLED,2024-09-16
923,9246,316,1,90249.07,SHIPPED,2024-02-11
924,8512,5134,3,4118.34,SHIPPED,2024-05-06
925,9898,6666,4,68208.3,PLACED,2024-07-29
926,8865,8663,4,15100.26,PLACED,2025-03-20
927,4698,9575,3,97150.19,CANCELLED,2024-02-20
928,6261,1186,4,29167.07,SHIPPED,2025-12-01
929,916,7465,2,54885.04,SHIPPED,2024-09-15
930,2426,426,4,14111.85,PLACED,2025-10-18
931,515,3436,3,86287.81,DELIVERED,2025-10-17
932,8883,3205,2,21299.02,DELIVERED,2025-10-26
933,1118,1406,4,86971.8,SHIPPED,2024-11-19
934,4175,678,3,58182.23,DELIVERED,2024-11-02
935,9086,4255,1,636.19,PLACED,2024-11-06
936,8214,5861,2,11139.26,PLACED,2025-04-02
937,2055,2816,3,63837.8,PLACED,2025-03-05
938,5022,6231,4,87334.12,PLACED,2025-04-01
939,2632,6346,1,94835.68,PLACED,2024-01-01
940,6301,7349,1,56324.23,SHIPPED,2025-03-21
941,5600,9069,2,31216.83,DELIVERED,2025-01-26
942,4120,6641,1,80319.38,PLACED,2025-08-23
943,5060,7165,1,14135.76,PLACED,2024-05-26
944,2409,4861,2,14923.93,DELIVERED,2024-03-22
945,768,4884,3,19314.28,PLACED,2024-03-07
946,745,4175,2,92044.54,PLACED,2024-01-06
947,5067,7798,2,36054.52,DELIVERED,2024-05-06
948,287,3248,3,54545.88,CANCELLED,2024-11-18
949,4,5936,4,82451.42,DELIVERED,2025-01-08
950,1357,8350,1,49738.21,SHIPPED,2025-10-11
951,5707,5560,1,50817.75,SHIPPED,2025-06-05
952,153,9822,1,53846.41,CANCELLED,2025-02-12
953,2806,4081,3,68281.25,PLACED,2025-11-14
954,5851,7363,1,50830.95,PLACED,2024-06-29
955,3154,8193,3,29587.86,PLACED,2024-10-15
956,1886,4369,1,26226.98,CANCELLED,2025-03-11
957,2249,3413,3,21449.8,CANCELLED,2024-12-09
958,6450,9412,1,74869.73,CANCELLED,2024-11-09
959,6451,7648,1,55275.99,SHIPPED,2025-04-21
960,731,7068,2,4700.18,CANCELLED,2025-11-20
961,7889,3764,4,99402.45,CANCELLED,2025-01-30
962,879,5483,2,93689.85,CANCELLED,2025-11-05
963,2298,8853,4,74138.09,CANCELLED,2024-10-12
964,7372,3986,2,75539.13,SHIPPED,2025-05-02
965,1758,7777,4,42924.66,PLACED,2025-05-04
966,9246,2842,1,41549.0,PLACED,2024-05-21
967,1272,9912,1,82702.97,PLACED,2025-06-12
968,9752,7802,1,88495.18,PLACED,2025-01-19
969,6267,5414,1,6128.42,SHIPPED,2024-04-11
970,6655,8095,4,14519.23,SHIPPED,2024-03-06
971,3703,5944,3,94049.66,CANCELLED,2024-04-16
972,5557,8533,1,97177.33,SHIPPED,2024-03-01
973,1701,5384,2,57781.77,CANCELLED,2025-11-15
974,2299,8330,2,85092.54,DELIVERED,2025-02-17
975,1834,2140,4,51108.47,PLACED,2024-10-30
976,9880,6437,1,35745.88,PLACED,2024-08-13
977,5623,9043,4,98840.13,DELIVERED,2024-01-19
978,2610,6179,4,86032.98,CANCELLED,2024-02-14
979,3775,9604,4,84674.83,DELIVERED,2024-07-15
980,5974,9704,2,78003.19,DELIVERED,2025-04-04
981,6897,7484,4,56972.31,SHIPPED,2025-02-14
982,2288,8879,2,28221.39,CANCELLED,2025-07-20
983,9189,2535,1,85228.32,DELIVERED,2025-08-20
984,1076,6877,1,26462.49,CANCELLED,2024-07-21
985,5238,3995,1,60826.69,DELIVERED,2024-03-21
